date, pm25, pm10, o3, no2
2016-11-29,91,41,37, 
2016-11-30,59,50,35, 
2016-12-01,81,52,47, 
2016-12-02,101,50,13, 
2016-12-03,55,52,34, 
2016-12-04,79,28,19, 
2016-12-05,48,22,21, 
2016-12-06,25,50,41, 
2016-12-07,62,60,31, 
2016-12-08,77,66,43, 
2016-12-09,87,33,22, 
2016-12-10,48,30,21, 
2016-12-11,44,36,31, 
2016-12-12,72,46,48, 
2016-12-13,77,46,48, 
2016-12-14,64,51,51, 
2016-12-15,66,50,30, 
2016-12-16,84,49,22, 
2016-12-17,81,49,38,25
2016-12-18,86,40,37,15
2016-12-19,74,35,5,18
2016-12-20,76,36,26,12
2016-12-21,44,34,32,15
2016-12-22,56,51,27,20
2016-12-23,75,61,40,30
2016-12-24,101,69,55,36
2016-12-25,113,72,72,26
2016-12-26,133,60,47,29
2016-12-27,96,53,37,24
2016-12-28,91,38,37,20
2016-12-29,53,90,22,15
2016-12-30,74,25,20,15
2016-12-31,37,48,52,23
2017-01-01,88,91,40,28
2017-01-02,165,49,35,33
2020-07-08, ,14,26,10
2020-03-19, ,37,26,11
2020-02-17, ,52,30,30
2020-01-02, ,45,17,13
2020-01-20, ,22, , 
2019-07-01, ,27,42,12
2019-04-23, ,67,52,22
2019-04-29, ,56,51,24
2019-05-14, ,77,61,37
2019-05-25, ,56,58,12
2019-06-22, ,34,49,19
2019-01-01, ,87,53,22
2019-03-03, ,43,40,14
2018-10-10, ,36,38,22
2018-11-09, ,52,42,20
2018-07-02, ,44,38,14
2018-08-07, ,30,35,15
2018-09-03, ,35,40,16
2018-09-12, ,29,49,19
2018-09-20, ,37,39,13
2018-06-08, ,33,42,14
2018-06-25, ,23,43,18
2018-01-09, ,62,37,36
2018-01-15, ,72,35,33
2018-02-21, ,80, , 
2018-03-09, ,59, , 
2017-10-14, ,27,38,14
2017-12-05, ,72,57,38
2017-09-10, ,13,22,11
2017-04-04, ,57,55,17
2017-06-15, ,32,41,12
2017-03-06, ,59,61,19
2017-03-30, ,54,62,29
2016-10-28, ,33,22,19
2020-07-05, , ,51,13
2020-07-06, , ,44,17
2020-07-07, , ,33,13
2019-10-26, , ,29,20
2019-10-27, , ,35,22
2019-10-28, , ,48,23
2019-10-29, , ,49,18
2019-10-30, , ,33,22
2019-10-31, , ,49,15
2019-11-01, , ,21,15
2019-11-02, , ,37,16
2019-11-03, , ,15,12
2019-11-04, , ,31,22
2019-11-05, , ,4,21
2019-11-18, , ,39,21
2019-11-19, , ,52,24
2019-11-20, , ,43,23
2019-11-21, , ,37,23
2019-11-22, , ,38,24
2019-11-23, , ,37,22
2019-11-24, , ,50,18
2019-11-25, , ,38,26
2019-11-26, , ,45,21
2019-11-27, , ,34,24
2019-11-28, , ,47,25
2019-11-29, , ,35,25
2019-11-30, , ,39,25
2019-12-01, , ,45,23
2019-12-02, , ,35,17
2019-12-03, , ,38,23
2019-12-04, , ,35,25
2019-12-05, , ,41,26
2019-12-06, , ,50,25
2019-12-07, , ,29,19
2019-12-08, , ,41,25
2019-12-09, , ,51,28
2019-12-10, , ,46,32
2019-12-11, , ,41,22
2019-12-12, , ,54,24
2019-12-13, , ,40,25
2019-12-14, , ,34,31
2019-12-15, , ,49,28
2019-12-16, , ,73,30
2019-12-17, , ,45,28
2019-12-18, , ,44,23
2019-12-19, , ,28,32
2019-12-20, , ,45,36
2019-12-21, , ,32,26
2019-12-22, , ,32,27
2019-12-23, , ,19,29
2019-12-24, , ,44,25
2019-12-25, , ,34,25
2019-12-26, , ,49,28
2019-12-27, , ,37,29
2019-12-28, , ,58,40
2019-12-29, , ,9, 
2019-07-14, , ,47,18
2019-07-15, , ,45,19
2019-07-16, , ,41,12
2019-07-17, , ,36,17
2019-07-18, , ,28,19
2019-07-19, , ,38,19
2019-07-29, , ,36,15
2019-07-30, , ,43,13
2019-07-31, , ,9,17
2019-08-03, , ,45,13
2019-08-04, , ,20,12
2019-04-08, , ,40,19
2019-04-09, , ,45,14
2019-04-10, , ,81,21
2019-04-11, , ,60,21
2019-04-12, , ,48,18
2019-04-13, , ,58,15
2019-04-14, , ,73,20
2019-04-15, , ,66,21
2019-04-16, , ,67,16
2019-04-17, , ,69,20
2019-04-18, , ,53,22
2019-04-19, , ,44,5
2019-04-20, , ,50,11
2019-04-21, , ,53,15
2019-04-22, , ,56,21
2019-04-27, , ,56,14
2019-04-28, , ,65,18
2019-05-09, , ,46,16
2019-05-10, , ,66,23
2019-05-11, , ,75,22
2019-05-12, , ,70,25
2019-05-13, , ,79,26
2019-05-20, , ,76,15
2019-05-21, , ,77,21
2019-05-22, , ,75,20
2019-05-23, , ,60,21
2019-05-24, , ,65,16
2019-06-08, , ,49, 
2019-06-09, , ,60, 
2019-06-10, , ,46, 
2019-06-11, , ,38, 
2019-06-13, , ,39, 
2019-06-14, , ,43, 
2019-06-15, , ,63, 
2019-06-16, , ,67, 
2019-06-17, , ,64, 
2019-06-18, , ,63, 
2019-06-19, , ,20, 
2019-06-20, , ,61,18
2019-06-21, , ,50,18
2018-10-07, , ,63,21
2018-10-08, , ,47,22
2018-10-09, , ,25,23
2018-07-18, , ,46,16
2018-07-19, , ,44,17
2018-07-20, , ,38,17
2018-07-21, , ,33,19
2018-07-22, , ,49,12
2018-07-23, , ,43,15
2018-07-24, , ,45,16
2018-07-25, , ,39,23
2018-07-26, , ,51,27
2018-07-27, , ,44,26
2018-07-28, , ,45,20
2018-07-30, , ,37,18
2018-07-31, , ,49,20
2018-08-01, , ,34,13
2018-08-02, , ,27,12
2018-08-03, , ,27,16
2018-08-04, , ,29,16
2018-08-05, , ,30,11
2018-08-06, , ,9,15
2018-09-18, , ,36,28
2018-09-19, , ,37,21
2018-06-01, , ,46,19
2018-06-02, , ,42,11
2018-06-03, , ,25,9
2018-06-04, , ,37,12
2018-06-05, , ,12,25
2018-06-06, , ,76,17
2018-06-07, , ,52,17
2018-01-12, , ,45,28
2018-01-13, , ,39,26
2018-01-14, , ,36,21
2017-05-26, , ,67,23
2017-05-27, , ,81,24
2017-05-28, , ,67,13
2017-05-29, , ,33,17
2017-06-06, , ,68,25
2017-06-07, , ,74,21
2017-06-08, , ,54,18
2017-06-09, , ,61,20
2017-06-10, , ,72,21
2017-06-11, , ,76,15
2017-06-12, , ,54,19
2017-06-13, , ,51,18
2017-06-14, , ,23,13
2017-01-09, , ,31,25
2017-01-10, , ,4,27
2017-01-12, , ,60,32
2017-01-13, , ,25,30
2017-01-14, , ,50,25
2017-01-15, , ,48,27
2017-01-16, , ,17,38
2017-01-17, , ,20,41
2017-01-18, , ,15,35
2017-01-19, , ,37,30
2017-01-20, , ,28,19
2017-01-21, , ,43,22
2017-01-22, , ,44,29
2017-01-23, , ,41,27
2017-01-24, , ,47,29
2017-01-25, , ,41,30
2017-01-26, , ,69,40
2017-01-27, , ,55,37
2017-01-28, , ,60,30
2017-01-29, , ,50,21
2017-01-30, , ,75,31
2017-01-31, , ,21,41
2017-02-04, , ,52, 
2017-02-05, , ,55, 
2017-02-06, , ,59, 
2017-02-07, , ,65, 
2017-02-08, , ,21, 
2017-02-15, , ,38, 
2017-02-16, , ,32, 
2017-02-17, , ,35, 
2017-02-18, , ,49, 
2017-02-19, , ,44, 
2017-02-20, , ,20, 
2017-02-21, , ,72,22
2017-02-22, , ,63,25
2017-02-23, , ,57,29
2017-02-24, , ,76,27
2017-02-25, , ,90,34
2017-02-26, , ,52,25
2017-02-27, , ,78,29
2017-02-28, , ,82,30
2017-03-01, , ,30,28
2017-03-02, , ,41,15
2017-03-03, , ,37,14
2017-03-04, , ,52,17
2017-03-05, , ,41,18
2019-10-25, , , ,17
2019-11-06, , , ,14
2019-11-07, , , ,16
2019-11-08, , , ,12
2019-11-09, , , ,10
2019-11-10, , , ,14
2019-11-11, , , ,18
2019-11-12, , , ,14
2019-11-13, , , ,16
2019-11-14, , , ,19
2019-11-15, , , ,15
2019-11-16, , , ,20
2019-11-17, , , ,18
2019-06-06, , , ,26
